id,name,slug,type,name_with_type,code,parent_code,path,path_with_type
12180,Văn Yên,van-yen,phuong,Phường Văn Yên,18097,436,"Văn Yên, Hà Tĩnh, Hà Tĩnh","Phường Văn Yên, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh"
12181,Thạch Quý,thach-quy,phuong,Phường Thạch Quý,18091,436,"Thạch Quý, Hà Tĩnh, Hà Tĩnh","Phường Thạch Quý, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh"
12182,Trần Phú,tran-phu,phuong,Phường Trần Phú,18070,436,"Trần Phú, Hà Tĩnh, Hà Tĩnh","Phường Trần Phú, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh"
12183,Đại Nài,dai-nai,phuong,Phường Đại Nài,18082,436,"Đại Nài, Hà Tĩnh, Hà Tĩnh","Phường Đại Nài, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh"
12184,Thạch Hưng,thach-hung,xa,Xã Thạch Hưng,18109,436,"Thạch Hưng, Hà Tĩnh, Hà Tĩnh","Xã Thạch Hưng, Thành phố Hà Tĩnh, Tỉnh Hà Tĩnh"
12185,Kỳ Anh,ky-anh,huyen,Huyện Kỳ Anh,447,42,"Kỳ Anh, Hà Tĩnh","Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12186,Kỳ Văn,ky-van,xa,Xã Kỳ Văn,18784,447,"Kỳ Văn, Kỳ Anh, Hà Tĩnh","Xã Kỳ Văn, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12187,Kỳ Lạc,ky-lac,xa,Xã Kỳ Lạc,18850,447,"Kỳ Lạc, Kỳ Anh, Hà Tĩnh","Xã Kỳ Lạc, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12188,Kỳ Phú,ky-phu,xa,Xã Kỳ Phú,18763,447,"Kỳ Phú, Kỳ Anh, Hà Tĩnh","Xã Kỳ Phú, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12189,Kỳ Đồng,ky-dong,xa,Xã Kỳ Đồng,18775,447,"Kỳ Đồng, Kỳ Anh, Hà Tĩnh","Xã Kỳ Đồng, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12190,Kỳ Trung,ky-trung,xa,Xã Kỳ Trung,18787,447,"Kỳ Trung, Kỳ Anh, Hà Tĩnh","Xã Kỳ Trung, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12191,Kỳ Bắc,ky-bac,xa,Xã Kỳ Bắc,18760,447,"Kỳ Bắc, Kỳ Anh, Hà Tĩnh","Xã Kỳ Bắc, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12192,Kỳ Tây,ky-tay,xa,Xã Kỳ Tây,18793,447,"Kỳ Tây, Kỳ Anh, Hà Tĩnh","Xã Kỳ Tây, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12193,Kỳ Giang,ky-giang,xa,Xã Kỳ Giang,18772,447,"Kỳ Giang, Kỳ Anh, Hà Tĩnh","Xã Kỳ Giang, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12194,Kỳ Thọ,ky-tho,xa,Xã Kỳ Thọ,18790,447,"Kỳ Thọ, Kỳ Anh, Hà Tĩnh","Xã Kỳ Thọ, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12195,Kỳ Tân,ky-tan,xa,Xã Kỳ Tân,18814,447,"Kỳ Tân, Kỳ Anh, Hà Tĩnh","Xã Kỳ Tân, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12196,Kỳ Thư,ky-thu,xa,Xã Kỳ Thư,18805,447,"Kỳ Thư, Kỳ Anh, Hà Tĩnh","Xã Kỳ Thư, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12197,Lâm Hợp,lam-hop,xa,Xã Lâm Hợp,18838,447,"Lâm Hợp, Kỳ Anh, Hà Tĩnh","Xã Lâm Hợp, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12198,Kỳ Phong,ky-phong,xa,Xã Kỳ Phong,18766,447,"Kỳ Phong, Kỳ Anh, Hà Tĩnh","Xã Kỳ Phong, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12199,Kỳ Thượng,ky-thuong,xa,Xã Kỳ Thượng,18799,447,"Kỳ Thượng, Kỳ Anh, Hà Tĩnh","Xã Kỳ Thượng, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12200,Kỳ Khang,ky-khang,xa,Xã Kỳ Khang,18778,447,"Kỳ Khang, Kỳ Anh, Hà Tĩnh","Xã Kỳ Khang, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12201,Kỳ Châu,ky-chau,xa,Xã Kỳ Châu,18811,447,"Kỳ Châu, Kỳ Anh, Hà Tĩnh","Xã Kỳ Châu, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12202,Kỳ Sơn,ky-son,xa,Xã Kỳ Sơn,18844,447,"Kỳ Sơn, Kỳ Anh, Hà Tĩnh","Xã Kỳ Sơn, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12203,Kỳ Xuân,ky-xuan,xa,Xã Kỳ Xuân,18757,447,"Kỳ Xuân, Kỳ Anh, Hà Tĩnh","Xã Kỳ Xuân, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12204,Kỳ Tiến,ky-tien,xa,Xã Kỳ Tiến,18769,447,"Kỳ Tiến, Kỳ Anh, Hà Tĩnh","Xã Kỳ Tiến, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12205,Kỳ Hải,ky-hai,xa,Xã Kỳ Hải,18802,447,"Kỳ Hải, Kỳ Anh, Hà Tĩnh","Xã Kỳ Hải, Huyện Kỳ Anh, Tỉnh Hà Tĩnh"
12206,Hồng Lĩnh,hong-linh,thi-xa,Thị xã Hồng Lĩnh,437,42,"Hồng Lĩnh, Hà Tĩnh","Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12207,Đức Thuận,duc-thuan,phuong,Phường Đức Thuận,18124,437,"Đức Thuận, Hồng Lĩnh, Hà Tĩnh","Phường Đức Thuận, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12208,Bắc Hồng,bac-hong,phuong,Phường Bắc Hồng,18115,437,"Bắc Hồng, Hồng Lĩnh, Hà Tĩnh","Phường Bắc Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12209,Đậu Liêu,dau-lieu,phuong,Phường Đậu Liêu,18127,437,"Đậu Liêu, Hồng Lĩnh, Hà Tĩnh","Phường Đậu Liêu, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12210,Trung Lương,trung-luong,phuong,Phường Trung Lương,18121,437,"Trung Lương, Hồng Lĩnh, Hà Tĩnh","Phường Trung Lương, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12211,Thuận Lộc,thuan-loc,xa,Xã Thuận Lộc,18130,437,"Thuận Lộc, Hồng Lĩnh, Hà Tĩnh","Xã Thuận Lộc, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12212,Nam Hồng,nam-hong,phuong,Phường Nam Hồng,18118,437,"Nam Hồng, Hồng Lĩnh, Hà Tĩnh","Phường Nam Hồng, Thị xã Hồng Lĩnh, Tỉnh Hà Tĩnh"
12213,Lộc Hà,loc-ha,huyen,Huyện Lộc Hà,448,42,"Lộc Hà, Hà Tĩnh","Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12214,Thịnh Lộc,thinh-loc,xa,Xã Thịnh Lộc,18421,448,"Thịnh Lộc, Lộc Hà, Hà Tĩnh","Xã Thịnh Lộc, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12215,Hộ Độ,ho-do,xa,Xã Hộ Độ,18598,448,"Hộ Độ, Lộc Hà, Hà Tĩnh","Xã Hộ Độ, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12216,Hồng Lộc,hong-loc,xa,Xã Hồng Lộc,18412,448,"Hồng Lộc, Lộc Hà, Hà Tĩnh","Xã Hồng Lộc, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12217,Thạch Mỹ,thach-my,xa,Xã Thạch Mỹ,18577,448,"Thạch Mỹ, Lộc Hà, Hà Tĩnh","Xã Thạch Mỹ, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12218,Ích Hậu,ich-hau,xa,Xã Ích Hậu,18457,448,"Ích Hậu, Lộc Hà, Hà Tĩnh","Xã Ích Hậu, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12219,Mai Phụ,mai-phu,xa,Xã Mai Phụ,18670,448,"Mai Phụ, Lộc Hà, Hà Tĩnh","Xã Mai Phụ, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12220,Thạch Châu,thach-chau,xa,Xã Thạch Châu,18583,448,"Thạch Châu, Lộc Hà, Hà Tĩnh","Xã Thạch Châu, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12221,Bình An,binh-an,xa,Xã Bình An,18430,448,"Bình An, Lộc Hà, Hà Tĩnh","Xã Bình An, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12222,Tân Lộc,tan-loc,xa,Xã Tân Lộc,18409,448,"Tân Lộc, Lộc Hà, Hà Tĩnh","Xã Tân Lộc, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12223,Thạch Kim,thach-kim,xa,Xã Thạch Kim,18580,448,"Thạch Kim, Lộc Hà, Hà Tĩnh","Xã Thạch Kim, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12224,Phù Lưu,phu-luu,xa,Xã Phù Lưu,18493,448,"Phù Lưu, Lộc Hà, Hà Tĩnh","Xã Phù Lưu, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12225,Lộc Hà,loc-ha,thi-tran,Thị trấn Lộc Hà,18568,448,"Lộc Hà, Lộc Hà, Hà Tĩnh","Thị trấn Lộc Hà, Huyện Lộc Hà, Tỉnh Hà Tĩnh"
12226,Kỳ Anh,ky-anh,thi-xa,Thị xã Kỳ Anh,449,42,"Kỳ Anh, Hà Tĩnh","Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12227,Kỳ Lợi,ky-loi,xa,Xã Kỳ Lợi,18796,449,"Kỳ Lợi, Kỳ Anh, Hà Tĩnh","Xã Kỳ Lợi, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12228,Kỳ Liên,ky-lien,phuong,Phường Kỳ Liên,18841,449,"Kỳ Liên, Kỳ Anh, Hà Tĩnh","Phường Kỳ Liên, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12229,Hưng Trí,hung-tri,phuong,Phường Hưng Trí,18754,449,"Hưng Trí, Kỳ Anh, Hà Tĩnh","Phường Hưng Trí, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12230,Kỳ Trinh,ky-trinh,phuong,Phường Kỳ Trinh,18820,449,"Kỳ Trinh, Kỳ Anh, Hà Tĩnh","Phường Kỳ Trinh, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12231,Kỳ Hoa,ky-hoa,xa,Xã Kỳ Hoa,18829,449,"Kỳ Hoa, Kỳ Anh, Hà Tĩnh","Xã Kỳ Hoa, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12232,Kỳ Ninh,ky-ninh,xa,Xã Kỳ Ninh,18781,449,"Kỳ Ninh, Kỳ Anh, Hà Tĩnh","Xã Kỳ Ninh, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12233,Kỳ Hà,ky-ha,xa,Xã Kỳ Hà,18808,449,"Kỳ Hà, Kỳ Anh, Hà Tĩnh","Xã Kỳ Hà, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12234,Kỳ Nam,ky-nam,xa,Xã Kỳ Nam,18847,449,"Kỳ Nam, Kỳ Anh, Hà Tĩnh","Xã Kỳ Nam, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12235,Kỳ Phương,ky-phuong,phuong,Phường Kỳ Phương,18832,449,"Kỳ Phương, Kỳ Anh, Hà Tĩnh","Phường Kỳ Phương, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12236,Kỳ Thịnh,ky-thinh,phuong,Phường Kỳ Thịnh,18823,449,"Kỳ Thịnh, Kỳ Anh, Hà Tĩnh","Phường Kỳ Thịnh, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12237,Kỳ Long,ky-long,phuong,Phường Kỳ Long,18835,449,"Kỳ Long, Kỳ Anh, Hà Tĩnh","Phường Kỳ Long, Thị xã Kỳ Anh, Tỉnh Hà Tĩnh"
12238,Hương Sơn,huong-son,huyen,Huyện Hương Sơn,439,42,"Hương Sơn, Hà Tĩnh","Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12239,Sơn Giang,son-giang,xa,Xã Sơn Giang,18157,439,"Sơn Giang, Hương Sơn, Hà Tĩnh","Xã Sơn Giang, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12240,Tây Sơn,tay-son,thi-tran,Thị trấn  Tây Sơn,18136,439,"Tây Sơn, Hương Sơn, Hà Tĩnh","Thị trấn  Tây Sơn, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12241,Sơn Hàm,son-ham,xa,Xã Sơn Hàm,18214,439,"Sơn Hàm, Hương Sơn, Hà Tĩnh","Xã Sơn Hàm, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12242,Sơn Ninh,son-ninh,xa,Xã Sơn Ninh,18175,439,"Sơn Ninh, Hương Sơn, Hà Tĩnh","Xã Sơn Ninh, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12243,Phố Châu,pho-chau,thi-tran,Thị trấn Phố Châu,18133,439,"Phố Châu, Hương Sơn, Hà Tĩnh","Thị trấn Phố Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12244,Sơn Kim 2,son-kim-2,xa,Xã Sơn Kim 2,18199,439,"Sơn Kim 2, Hương Sơn, Hà Tĩnh","Xã Sơn Kim 2, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12245,Sơn Châu,son-chau,xa,Xã Sơn Châu,18178,439,"Sơn Châu, Hương Sơn, Hà Tĩnh","Xã Sơn Châu, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12246,Kim Hoa,kim-hoa,xa,Xã Kim Hoa,18211,439,"Kim Hoa, Hương Sơn, Hà Tĩnh","Xã Kim Hoa, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12247,Sơn Bình,son-binh,xa,Xã Sơn Bình,18193,439,"Sơn Bình, Hương Sơn, Hà Tĩnh","Xã Sơn Bình, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12248,Sơn Tây,son-tay,xa,Xã Sơn Tây,18172,439,"Sơn Tây, Hương Sơn, Hà Tĩnh","Xã Sơn Tây, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12249,An Hòa Thịnh,an-hoa-thinh,xa,Xã An Hòa Thịnh,18151,439,"An Hòa Thịnh, Hương Sơn, Hà Tĩnh","Xã An Hòa Thịnh, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12250,Sơn Kim 1,son-kim-1,xa,Xã Sơn Kim 1,18196,439,"Sơn Kim 1, Hương Sơn, Hà Tĩnh","Xã Sơn Kim 1, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12251,Sơn Bằng,son-bang,xa,Xã Sơn Bằng,18190,439,"Sơn Bằng, Hương Sơn, Hà Tĩnh","Xã Sơn Bằng, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12252,Sơn Hồng,son-hong,xa,Xã Sơn Hồng,18139,439,"Sơn Hồng, Hương Sơn, Hà Tĩnh","Xã Sơn Hồng, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12253,Sơn Phú,son-phu,xa,Xã Sơn Phú,18217,439,"Sơn Phú, Hương Sơn, Hà Tĩnh","Xã Sơn Phú, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12254,Sơn Trường,son-truong,xa,Xã Sơn Trường,18223,439,"Sơn Trường, Hương Sơn, Hà Tĩnh","Xã Sơn Trường, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12255,Sơn Trà,son-tra,xa,Xã Sơn Trà,18202,439,"Sơn Trà, Hương Sơn, Hà Tĩnh","Xã Sơn Trà, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12256,Sơn Lễ,son-le,xa,Xã Sơn Lễ,18148,439,"Sơn Lễ, Hương Sơn, Hà Tĩnh","Xã Sơn Lễ, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12257,Sơn Tiến,son-tien,xa,Xã Sơn Tiến,18142,439,"Sơn Tiến, Hương Sơn, Hà Tĩnh","Xã Sơn Tiến, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12258,Sơn Trung,son-trung,xa,Xã Sơn Trung,18187,439,"Sơn Trung, Hương Sơn, Hà Tĩnh","Xã Sơn Trung, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12259,Tân Mỹ Hà,tan-my-ha,xa,Xã Tân Mỹ Hà,18166,439,"Tân Mỹ Hà, Hương Sơn, Hà Tĩnh","Xã Tân Mỹ Hà, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12260,Sơn Lâm,son-lam,xa,Xã Sơn Lâm,18145,439,"Sơn Lâm, Hương Sơn, Hà Tĩnh","Xã Sơn Lâm, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12261,Sơn Lĩnh,son-linh,xa,Xã Sơn Lĩnh,18160,439,"Sơn Lĩnh, Hương Sơn, Hà Tĩnh","Xã Sơn Lĩnh, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12262,Sơn Long,son-long,xa,Xã Sơn Long,18205,439,"Sơn Long, Hương Sơn, Hà Tĩnh","Xã Sơn Long, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12263,Quang Diệm,quang-diem,xa,Xã Quang Diệm,18208,439,"Quang Diệm, Hương Sơn, Hà Tĩnh","Xã Quang Diệm, Huyện Hương Sơn, Tỉnh Hà Tĩnh"
12264,Vĩnh Long,vinh-long,tinh,Tỉnh Vĩnh Long,86,0,,
12265,Tam Bình,tam-binh,huyen,Huyện Tam Bình,860,86,"Tam Bình, Vĩnh Long","Huyện Tam Bình, Tỉnh Vĩnh Long"
12266,Tam Bình,tam-binh,thi-tran,Thị trấn Tam Bình,29719,860,"Tam Bình, Tam Bình, Vĩnh Long","Thị trấn Tam Bình, Huyện Tam Bình, Tỉnh Vĩnh Long"
12267,Phú Thịnh,phu-thinh,xa,Xã Phú Thịnh,29725,860,"Phú Thịnh, Tam Bình, Vĩnh Long","Xã Phú Thịnh, Huyện Tam Bình, Tỉnh Vĩnh Long"
12268,Tường Lộc,tuong-loc,xa,Xã Tường Lộc,29758,860,"Tường Lộc, Tam Bình, Vĩnh Long","Xã Tường Lộc, Huyện Tam Bình, Tỉnh Vĩnh Long"
12269,Mỹ Lộc,my-loc,xa,Xã Mỹ Lộc,29746,860,"Mỹ Lộc, Tam Bình, Vĩnh Long","Xã Mỹ Lộc, Huyện Tam Bình, Tỉnh Vĩnh Long"
12270,Hoà Lộc,hoa-loc,xa,Xã Hoà Lộc,29734,860,"Hoà Lộc, Tam Bình, Vĩnh Long","Xã Hoà Lộc, Huyện Tam Bình, Tỉnh Vĩnh Long"
12271,Bình Ninh,binh-ninh,xa,Xã Bình Ninh,29767,860,"Bình Ninh, Tam Bình, Vĩnh Long","Xã Bình Ninh, Huyện Tam Bình, Tỉnh Vĩnh Long"
12272,Tân Lộc,tan-loc,xa,Xã Tân Lộc,29722,860,"Tân Lộc, Tam Bình, Vĩnh Long","Xã Tân Lộc, Huyện Tam Bình, Tỉnh Vĩnh Long"
12273,Mỹ Thạnh Trung,my-thanh-trung,xa,Xã Mỹ Thạnh Trung,29755,860,"Mỹ Thạnh Trung, Tam Bình, Vĩnh Long","Xã Mỹ Thạnh Trung, Huyện Tam Bình, Tỉnh Vĩnh Long"
12274,Hậu Lộc,hau-loc,xa,Xã Hậu Lộc,29728,860,"Hậu Lộc, Tam Bình, Vĩnh Long","Xã Hậu Lộc, Huyện Tam Bình, Tỉnh Vĩnh Long"
12275,Tân Phú,tan-phu,xa,Xã Tân Phú,29749,860,"Tân Phú, Tam Bình, Vĩnh Long","Xã Tân Phú, Huyện Tam Bình, Tỉnh Vĩnh Long"
12276,Phú Lộc,phu-loc,xa,Xã Phú Lộc,29737,860,"Phú Lộc, Tam Bình, Vĩnh Long","Xã Phú Lộc, Huyện Tam Bình, Tỉnh Vĩnh Long"
12277,Loan Mỹ,loan-my,xa,Xã Loan Mỹ,29761,860,"Loan Mỹ, Tam Bình, Vĩnh Long","Xã Loan Mỹ, Huyện Tam Bình, Tỉnh Vĩnh Long"
12278,Hòa Hiệp,hoa-hiep,xa,Xã Hòa Hiệp,29743,860,"Hòa Hiệp, Tam Bình, Vĩnh Long","Xã Hòa Hiệp, Huyện Tam Bình, Tỉnh Vĩnh Long"
12279,Hòa Thạnh,hoa-thanh,xa,Xã Hòa Thạnh,29731,860,"Hòa Thạnh, Tam Bình, Vĩnh Long","Xã Hòa Thạnh, Huyện Tam Bình, Tỉnh Vĩnh Long"
12280,Ngãi Tứ,ngai-tu,xa,Xã Ngãi Tứ,29764,860,"Ngãi Tứ, Tam Bình, Vĩnh Long","Xã Ngãi Tứ, Huyện Tam Bình, Tỉnh Vĩnh Long"
12281,Long Phú,long-phu,xa,Xã Long Phú,29752,860,"Long Phú, Tam Bình, Vĩnh Long","Xã Long Phú, Huyện Tam Bình, Tỉnh Vĩnh Long"
12282,Song Phú,song-phu,xa,Xã Song Phú,29740,860,"Song Phú, Tam Bình, Vĩnh Long","Xã Song Phú, Huyện Tam Bình, Tỉnh Vĩnh Long"
12283,Bình Minh,binh-minh,thi-xa,Thị xã Bình Minh,861,86,"Bình Minh, Vĩnh Long","Thị xã Bình Minh, Tỉnh Vĩnh Long"
12284,Thành Phước,thanh-phuoc,phuong,Phường Thành Phước,29771,861,"Thành Phước, Bình Minh, Vĩnh Long","Phường Thành Phước, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12285,Đông Thạnh,dong-thanh,xa,Xã Đông Thạnh,29809,861,"Đông Thạnh, Bình Minh, Vĩnh Long","Xã Đông Thạnh, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12286,Cái Vồn,cai-von,phuong,Phường Cái Vồn,29770,861,"Cái Vồn, Bình Minh, Vĩnh Long","Phường Cái Vồn, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12287,Đông Thành,dong-thanh,xa,Xã Đông Thành,29818,861,"Đông Thành, Bình Minh, Vĩnh Long","Xã Đông Thành, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12288,Đông Thuận,dong-thuan,phuong,Phường Đông Thuận,29813,861,"Đông Thuận, Bình Minh, Vĩnh Long","Phường Đông Thuận, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12289,Đông Bình,dong-binh,xa,Xã Đông Bình,29812,861,"Đông Bình, Bình Minh, Vĩnh Long","Xã Đông Bình, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12290,Thuận An,thuan-an,xa,Xã Thuận An,29806,861,"Thuận An, Bình Minh, Vĩnh Long","Xã Thuận An, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12291,Mỹ Hòa,my-hoa,xa,Xã Mỹ Hòa,29815,861,"Mỹ Hòa, Bình Minh, Vĩnh Long","Xã Mỹ Hòa, Thị xã Bình Minh, Tỉnh Vĩnh Long"
12292,Trà Ôn,tra-on,huyen,Huyện Trà Ôn,862,86,"Trà Ôn, Vĩnh Long","Huyện Trà Ôn, Tỉnh Vĩnh Long"
12293,Xuân Hiệp,xuan-hiep,xa,Xã Xuân Hiệp,29824,862,"Xuân Hiệp, Trà Ôn, Vĩnh Long","Xã Xuân Hiệp, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12294,Lục Sỹ Thành,luc-sy-thanh,xa,Xã Lục Sỹ Thành,29857,862,"Lục Sỹ Thành, Trà Ôn, Vĩnh Long","Xã Lục Sỹ Thành, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12295,Vĩnh Xuân,vinh-xuan,xa,Xã Vĩnh Xuân,29845,862,"Vĩnh Xuân, Trà Ôn, Vĩnh Long","Xã Vĩnh Xuân, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12296,Thới Hòa,thoi-hoa,xa,Xã Thới Hòa,29833,862,"Thới Hòa, Trà Ôn, Vĩnh Long","Xã Thới Hòa, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12297,Trà Ôn,tra-on,thi-tran,Thị trấn Trà Ôn,29821,862,"Trà Ôn, Trà Ôn, Vĩnh Long","Thị trấn Trà Ôn, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12298,Thiện Mỹ,thien-my,xa,Xã Thiện Mỹ,29854,862,"Thiện Mỹ, Trà Ôn, Vĩnh Long","Xã Thiện Mỹ, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12299,Tân Mỹ,tan-my,xa,Xã Tân Mỹ,29839,862,"Tân Mỹ, Trà Ôn, Vĩnh Long","Xã Tân Mỹ, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12300,Nhơn Bình,nhon-binh,xa,Xã Nhơn Bình,29827,862,"Nhơn Bình, Trà Ôn, Vĩnh Long","Xã Nhơn Bình, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12301,Thuận Thới,thuan-thoi,xa,Xã Thuận Thới,29848,862,"Thuận Thới, Trà Ôn, Vĩnh Long","Xã Thuận Thới, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12302,Trà Côn,tra-con,xa,Xã Trà Côn,29836,862,"Trà Côn, Trà Ôn, Vĩnh Long","Xã Trà Côn, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12303,Tích Thiện,tich-thien,xa,Xã Tích Thiện,29860,862,"Tích Thiện, Trà Ôn, Vĩnh Long","Xã Tích Thiện, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12304,Hựu Thành,huu-thanh,xa,Xã Hựu Thành,29842,862,"Hựu Thành, Trà Ôn, Vĩnh Long","Xã Hựu Thành, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12305,Hòa Bình,hoa-binh,xa,Xã Hòa Bình,29830,862,"Hòa Bình, Trà Ôn, Vĩnh Long","Xã Hòa Bình, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12306,Phú Thành,phu-thanh,xa,Xã Phú Thành,29851,862,"Phú Thành, Trà Ôn, Vĩnh Long","Xã Phú Thành, Huyện Trà Ôn, Tỉnh Vĩnh Long"
12307,Bình Tân,binh-tan,huyen,Huyện Bình Tân,863,86,"Bình Tân, Vĩnh Long","Huyện Bình Tân, Tỉnh Vĩnh Long"
12308,Mỹ Thuận,my-thuan,xa,Xã Mỹ Thuận,29794,863,"Mỹ Thuận, Bình Tân, Vĩnh Long","Xã Mỹ Thuận, Huyện Bình Tân, Tỉnh Vĩnh Long"
12309,Tân An Thạnh,tan-an-thanh,xa,Xã Tân An Thạnh,29782,863,"Tân An Thạnh, Bình Tân, Vĩnh Long","Xã Tân An Thạnh, Huyện Bình Tân, Tỉnh Vĩnh Long"
12310,Thành Đông,thanh-dong,xa,Xã Thành Đông,29791,863,"Thành Đông, Bình Tân, Vĩnh Long","Xã Thành Đông, Huyện Bình Tân, Tỉnh Vĩnh Long"
12311,Tân Thành,tan-thanh,xa,Xã Tân Thành,29776,863,"Tân Thành, Bình Tân, Vĩnh Long","Xã Tân Thành, Huyện Bình Tân, Tỉnh Vĩnh Long"
12312,Tân Bình,tan-binh,xa,Xã Tân Bình,29797,863,"Tân Bình, Bình Tân, Vĩnh Long","Xã Tân Bình, Huyện Bình Tân, Tỉnh Vĩnh Long"
